user_id,product_id,categorie,sub_categorie,rating
TR61,10794,Laptops,hp,4
FU3,10782,Laptops,dell,4
GG34,10981,Earphones,Realmebuds,2
OY27,10963,Earphones,Noiseearbuds,2
CK83,10728,Speakers,boat,3
QK45,10889,Cameras,nikoncamera,2
ZS94,10917,Mobiles,samsung,2
FQ77,10737,Speakers,boat,4
VW29,10896,Mobiles,samsung,5
OY27,10942,Speakers,Skullcandy,3
QK45,11006,Mobiles,IQ Mobiles,4
CX62,11005,Mobiles,IQ Mobiles,4
RS77,10931,Tvs,samsungTV,4
VI66,10784,Laptops,dell,3
PP72,10854,Mobiles,mi,5
CY6,10839,Tvs,lgTV,4
OW35,10777,Laptops,dell,4
RZ58,10763,Cameras,canoncamera,3
AH94,10780,Laptops,dell,5
YP74,10733,Speakers,boat,3
AR1,10992,Earphones,Realmebuds,2
KR42,10806,Laptops,hp,2
AJ56,10890,Mobiles,samsung,4
PL92,10833,Tvs,lgTV,2
PC48,11013,Earphones,OnePlusBuds,4
FS33,10763,Cameras,canoncamera,5
JQ98,10729,Speakers,boat,3
TO98,10961,Earphones,Noiseearbuds,5
HJ41,10842,Tvs,lgTV,4
NL29,10715,Mobiles,Apple Mobiles,3
ZZ71,10872,Cameras,nikoncamera,4
GQ56,10957,Earphones,Noiseearbuds,3
AR52,10822,Tvs,lgTV,4
HX49,10946,Speakers,Skullcandy,2
TM46,10955,Speakers,Skullcandy,4
DJ52,10835,Tvs,lgTV,3
FS33,10807,Laptops,hp,4
BZ91,10774,Cameras,canoncamera,4
UI4,10855,Mobiles,mi,3
FF22,10780,Laptops,dell,3
ED41,10889,Cameras,nikoncamera,2
VI66,10776,Cameras,canoncamera,4
CA53,10802,Laptops,hp,2
NK58,10971,Earphones,Noiseearbuds,5
YB9,10944,Speakers,Skullcandy,4
IE78,10824,Tvs,lgTV,3
CI23,10808,Laptops,hp,2
NW96,10975,Earphones,Noiseearbuds,4
JU14,10737,Speakers,boat,3
SF27,10985,Earphones,Realmebuds,4
XS54,11007,Mobiles,IQ Mobiles,4
PW55,10822,Tvs,lgTV,5
KJ90,10964,Earphones,Noiseearbuds,2
YO27,10997,Mobiles,IQ Mobiles,3
KF92,10973,Earphones,Noiseearbuds,3
SK90,10860,Mobiles,mi,5
UH95,11006,Mobiles,IQ Mobiles,4
CN7,10803,Laptops,hp,2
TH50,10858,Mobiles,mi,4
YN77,10871,Cameras,nikoncamera,3
QL88,10726,Mobiles,Apple Mobiles,2
ED41,10781,Laptops,dell,5
MR73,10753,Cameras,canoncamera,3
QD59,10816,Laptops,lenovo,2
FH35,10910,Mobiles,samsung,3
RX67,10963,Earphones,Noiseearbuds,2
FF22,10829,Tvs,lgTV,3
XS54,10933,Tvs,samsungTV,5
TY83,10702,Mobiles,Apple Mobiles,5
JQ39,10822,Tvs,lgTV,4
RZ58,10705,Mobiles,Apple Mobiles,4
ZZ98,10752,Cameras,canoncamera,4
PP72,10826,Tvs,lgTV,4
UL73,10939,Tvs,samsungTV,5
CB73,10727,Speakers,boat,2
OF41,10836,Tvs,lgTV,4
OP75,10919,Tvs,samsungTV,4
AJ46,10886,Cameras,nikoncamera,5
NH35,10795,Laptops,hp,4
PN86,10959,Earphones,Noiseearbuds,5
TV66,10805,Laptops,hp,2
OF41,10822,Tvs,lgTV,3
SY85,10730,Speakers,boat,4
MD54,10903,Mobiles,samsung,4
WH40,10819,Laptops,lenovo,3
VG82,11004,Mobiles,IQ Mobiles,4
JG11,10815,Laptops,lenovo,4
SF27,10812,Laptops,lenovo,4
ZL15,10747,Speakers,boat,3
KR42,10951,Speakers,Skullcandy,4
AQ15,10886,Cameras,nikoncamera,5
IR70,11021,Earphones,OnePlusBuds,5
JQ98,10839,Tvs,lgTV,4
AJ46,10737,Speakers,boat,2
VP76,10889,Cameras,nikoncamera,2
WU3,10795,Laptops,hp,3
RK46,10925,Tvs,samsungTV,3
CY6,10728,Speakers,boat,3
HN81,10764,Cameras,canoncamera,5
FI82,10882,Cameras,nikoncamera,2
ZB88,10847,Mobiles,mi,3
FR77,10935,Tvs,samsungTV,4
FS33,10727,Speakers,boat,5
RS38,10728,Speakers,boat,3
IW13,10728,Speakers,boat,3
IL64,11007,Mobiles,IQ Mobiles,4
DN18,11004,Mobiles,IQ Mobiles,2
XF19,10718,Mobiles,Apple Mobiles,2
QW75,10754,Cameras,canoncamera,5
VM53,10730,Speakers,boat,5
EP5,10836,Tvs,lgTV,2
AG1,10927,Tvs,samsungTV,4
QB79,10923,Tvs,samsungTV,2
AQ28,10725,Mobiles,Apple Mobiles,3
ZB88,10782,Laptops,dell,3
BU88,10821,Laptops,lenovo,2
IK77,11018,Earphones,OnePlusBuds,5
RS38,10990,Earphones,Realmebuds,3
AJ56,10864,Cameras,nikoncamera,2
IB92,10903,Mobiles,samsung,5
SJ68,10749,Speakers,boat,3
BJ50,10955,Speakers,Skullcandy,5
IF43,10974,Earphones,Noiseearbuds,3
EY21,10951,Speakers,Skullcandy,4
WA51,10991,Earphones,Realmebuds,2
HD40,10796,Laptops,hp,3
CB73,10909,Mobiles,samsung,5
CP21,10720,Mobiles,Apple Mobiles,5
JQ39,10996,Mobiles,IQ Mobiles,4
AX24,10898,Mobiles,samsung,5
WT89,11017,Earphones,OnePlusBuds,2
PC61,10880,Cameras,nikoncamera,3
WT89,10854,Mobiles,mi,5
ZU18,10708,Mobiles,Apple Mobiles,3
IW13,10758,Cameras,canoncamera,3
EO45,11001,Mobiles,IQ Mobiles,4
JO12,10822,Tvs,lgTV,3
XV29,10944,Speakers,Skullcandy,2
TV68,10777,Laptops,dell,2
UN85,10860,Mobiles,mi,3
EQ45,10965,Earphones,Noiseearbuds,2
OI41,10986,Earphones,Realmebuds,4
XV29,10748,Speakers,boat,4
FM72,10735,Speakers,boat,2
AV26,10822,Tvs,lgTV,5
AR1,10839,Tvs,lgTV,4
AD88,10981,Earphones,Realmebuds,2
UG29,10801,Laptops,hp,4
ZN68,10945,Speakers,Skullcandy,4
IQ5,10846,Mobiles,mi,2
XB41,10708,Mobiles,Apple Mobiles,5
PP72,10954,Speakers,Skullcandy,3
WH40,10987,Earphones,Realmebuds,5
OI41,11014,Earphones,OnePlusBuds,4
YF28,10986,Earphones,Realmebuds,2
WC15,10873,Cameras,nikoncamera,2
ZP19,10774,Cameras,canoncamera,5
YE9,10823,Tvs,lgTV,5
HC5,10815,Laptops,lenovo,5
UB62,10992,Earphones,Realmebuds,2
OP5,10843,Mobiles,mi,5
DN91,10900,Mobiles,samsung,4
BN43,10822,Tvs,lgTV,3
HN81,10736,Speakers,boat,3
YU71,10945,Speakers,Skullcandy,2
XV29,10915,Mobiles,samsung,3
KS30,10874,Cameras,nikoncamera,5
UJ98,10874,Cameras,nikoncamera,5
XB41,10708,Mobiles,Apple Mobiles,2
HX49,10950,Speakers,Skullcandy,5
PP28,10777,Laptops,dell,5
AU9,10914,Mobiles,samsung,2
OO2,10863,Mobiles,mi,4
QR17,10838,Tvs,lgTV,5
OZ34,10899,Mobiles,samsung,3
WC77,10703,Mobiles,Apple Mobiles,4
TB78,10998,Mobiles,IQ Mobiles,2
OZ34,11020,Earphones,OnePlusBuds,4
EL44,10804,Laptops,hp,2
QW75,10805,Laptops,hp,4
JQ39,10708,Mobiles,Apple Mobiles,3
QD59,10714,Mobiles,Apple Mobiles,5
PH61,10873,Cameras,nikoncamera,4
XF67,10751,Cameras,canoncamera,2
XE83,10818,Laptops,lenovo,3
IW13,11005,Mobiles,IQ Mobiles,4
JQ98,10910,Mobiles,samsung,3
KP42,10964,Earphones,Noiseearbuds,2
XZ52,10787,Laptops,dell,4
OF41,11014,Earphones,OnePlusBuds,4
VP17,10786,Laptops,dell,4
IS35,10857,Mobiles,mi,4
RM28,10944,Speakers,Skullcandy,4
VU100,10783,Laptops,dell,3
ZP80,10844,Mobiles,mi,2
TG35,10728,Speakers,boat,3
AG1,10871,Cameras,nikoncamera,4
DP9,10757,Cameras,canoncamera,3
DL43,10757,Cameras,canoncamera,3
RE27,10914,Mobiles,samsung,4
YR54,10951,Speakers,Skullcandy,5
FQ77,10726,Mobiles,Apple Mobiles,4
OZ49,10927,Tvs,samsungTV,2
RS5,10906,Mobiles,samsung,3
LG28,10900,Mobiles,samsung,5
VK61,10978,Earphones,Realmebuds,4
KX9,10824,Tvs,lgTV,3
ZS94,10986,Earphones,Realmebuds,5
DL63,10753,Cameras,canoncamera,5
PC48,10748,Speakers,boat,4
IC70,11021,Earphones,OnePlusBuds,5
AR52,11015,Earphones,OnePlusBuds,5
CI27,10780,Laptops,dell,2
XZ52,10961,Earphones,Noiseearbuds,3
WU3,10777,Laptops,dell,2
HR49,10820,Laptops,lenovo,3
NW96,10814,Laptops,lenovo,5
PP72,10887,Cameras,nikoncamera,5
VW29,11003,Mobiles,IQ Mobiles,4
EO45,10886,Cameras,nikoncamera,3
SF42,10729,Speakers,boat,4
BW61,10990,Earphones,Realmebuds,4
JQ39,10822,Tvs,lgTV,3
PA38,10824,Tvs,lgTV,4
ZA73,10728,Speakers,boat,5
TX51,10907,Mobiles,samsung,4
CL20,10759,Cameras,canoncamera,3
YS39,10793,Laptops,hp,5
VM53,11006,Mobiles,IQ Mobiles,5
VP17,10964,Earphones,Noiseearbuds,2
WC15,10727,Speakers,boat,2
MX37,10912,Mobiles,samsung,2
ZP19,10728,Speakers,boat,3
PN86,10989,Earphones,Realmebuds,5
NC19,10884,Cameras,nikoncamera,5
GO9,10979,Earphones,Realmebuds,4
AG81,10842,Tvs,lgTV,3
KK46,10857,Mobiles,mi,4
LI70,10725,Mobiles,Apple Mobiles,2
NW96,11002,Mobiles,IQ Mobiles,3
YA82,10957,Earphones,Noiseearbuds,2
DL63,10835,Tvs,lgTV,4
EE4,10710,Mobiles,Apple Mobiles,3
YI19,10747,Speakers,boat,3
RX67,10792,Laptops,dell,5
EA31,11002,Mobiles,IQ Mobiles,5
EO45,10855,Mobiles,mi,5
GQ80,10822,Tvs,lgTV,2
SO77,10923,Tvs,samsungTV,3
PR14,10902,Mobiles,samsung,2
CQ85,10951,Speakers,Skullcandy,2
PO59,10822,Tvs,lgTV,3
DP9,10911,Mobiles,samsung,5
CM61,10959,Earphones,Noiseearbuds,2
XI45,10842,Tvs,lgTV,3
EO32,10892,Mobiles,samsung,4
OO2,10749,Speakers,boat,5
JY80,10923,Tvs,samsungTV,5
SY85,10799,Laptops,hp,3
MZ79,10854,Mobiles,mi,4
YE46,10889,Cameras,nikoncamera,2
KS30,10907,Mobiles,samsung,4
UR60,10921,Tvs,samsungTV,4
JO12,10921,Tvs,samsungTV,2
PI97,10875,Cameras,nikoncamera,2
GG34,10885,Cameras,nikoncamera,3
UR60,10767,Cameras,canoncamera,3
QC39,10751,Cameras,canoncamera,5
HC98,10822,Tvs,lgTV,2
YA82,10913,Mobiles,samsung,2
NG37,10839,Tvs,lgTV,3
UB62,10704,Mobiles,Apple Mobiles,4
UM16,10733,Speakers,boat,2
OF81,10706,Mobiles,Apple Mobiles,4
VU100,10860,Mobiles,mi,4
HD40,10738,Speakers,boat,5
NW96,10782,Laptops,dell,5
MK24,10910,Mobiles,samsung,4
WC77,10959,Earphones,Noiseearbuds,2
WR81,10851,Mobiles,mi,5
JY65,10816,Laptops,lenovo,3
WT21,10749,Speakers,boat,4
EU74,10710,Mobiles,Apple Mobiles,4
DL43,10751,Cameras,canoncamera,2
CZ60,10785,Laptops,dell,5
CI23,10967,Earphones,Noiseearbuds,5
CL20,10823,Tvs,lgTV,3
RX67,10703,Mobiles,Apple Mobiles,4
TV68,11020,Earphones,OnePlusBuds,3
BM87,10927,Tvs,samsungTV,3
UJ98,10906,Mobiles,samsung,2
MN67,10873,Cameras,nikoncamera,3
VP76,10921,Tvs,samsungTV,5
HD40,10955,Speakers,Skullcandy,3
PN34,10763,Cameras,canoncamera,3
KR42,10847,Mobiles,mi,2
MK24,10758,Cameras,canoncamera,4
OP75,10951,Speakers,Skullcandy,5
XF19,10829,Tvs,lgTV,5
JU37,10875,Cameras,nikoncamera,2
UH95,11020,Earphones,OnePlusBuds,2
CK83,10751,Cameras,canoncamera,5
SF27,10839,Tvs,lgTV,3
GW43,10957,Earphones,Noiseearbuds,5
HC98,10713,Mobiles,Apple Mobiles,5
QK4,10832,Tvs,lgTV,2
GQ56,10889,Cameras,nikoncamera,2
PA38,10727,Speakers,boat,4
EP5,10984,Earphones,Realmebuds,4
UP79,10878,Cameras,nikoncamera,2
PB44,10848,Mobiles,mi,3
PA38,10908,Mobiles,samsung,4
HP75,10926,Tvs,samsungTV,4
CV48,10797,Laptops,hp,5
OT35,11020,Earphones,OnePlusBuds,5
WT89,10737,Speakers,boat,3
FS83,10991,Earphones,Realmebuds,4
VG82,10895,Mobiles,samsung,2
FU33,10771,Cameras,canoncamera,3
PS47,10919,Tvs,samsungTV,2
ST79,10985,Earphones,Realmebuds,5
SO77,10757,Cameras,canoncamera,2
IW13,10719,Mobiles,Apple Mobiles,3
SF27,10841,Tvs,lgTV,4
PP28,10853,Mobiles,mi,5
HP75,10764,Cameras,canoncamera,4
FS33,10949,Speakers,Skullcandy,4
BU88,10760,Cameras,canoncamera,2
MO83,10907,Mobiles,samsung,4
JU60,10777,Laptops,dell,3
VL83,10823,Tvs,lgTV,4
SK26,10776,Cameras,canoncamera,3
HJ6,10900,Mobiles,samsung,3
UI4,10922,Tvs,samsungTV,5
HP75,10864,Cameras,nikoncamera,3
OT35,10978,Earphones,Realmebuds,4
LI70,10889,Cameras,nikoncamera,3
CC71,10832,Tvs,lgTV,4
ZN62,10715,Mobiles,Apple Mobiles,3
PC79,10748,Speakers,boat,5
VU93,10784,Laptops,dell,3
NL29,10730,Speakers,boat,5
RX67,10886,Cameras,nikoncamera,2
CC71,10982,Earphones,Realmebuds,4
AJ56,10720,Mobiles,Apple Mobiles,5
FS33,11021,Earphones,OnePlusBuds,4
HW72,10952,Speakers,Skullcandy,5
GO9,10913,Mobiles,samsung,4
TX51,10905,Mobiles,samsung,2
IF31,10889,Cameras,nikoncamera,5
EP5,10779,Laptops,dell,3
PA38,10822,Tvs,lgTV,5
AG81,10838,Tvs,lgTV,5
UR60,10763,Cameras,canoncamera,4
ZV28,10985,Earphones,Realmebuds,3
GD97,10751,Cameras,canoncamera,3
ND57,10832,Tvs,lgTV,5
CK83,10822,Tvs,lgTV,2
HZ51,10874,Cameras,nikoncamera,4
AR1,10822,Tvs,lgTV,4
EO32,10818,Laptops,lenovo,2
QB55,10906,Mobiles,samsung,4
CV48,10983,Earphones,Realmebuds,5
YR54,10954,Speakers,Skullcandy,2
CQ50,10852,Mobiles,mi,2
KP55,10921,Tvs,samsungTV,3
KP42,10757,Cameras,canoncamera,2
BQ9,10892,Mobiles,samsung,2
VG82,10989,Earphones,Realmebuds,3
PC79,10822,Tvs,lgTV,3
GO9,10913,Mobiles,samsung,5
IQ100,10715,Mobiles,Apple Mobiles,2
ES50,10776,Cameras,canoncamera,5
LS8,10920,Tvs,samsungTV,2
PS56,10774,Cameras,canoncamera,4
HW72,10842,Tvs,lgTV,5
ON8,10821,Laptops,lenovo,4
LG28,11011,Earphones,OnePlusBuds,4
PC79,10791,Laptops,dell,3
PI97,10857,Mobiles,mi,4
NN80,10985,Earphones,Realmebuds,3
XF19,11013,Earphones,OnePlusBuds,2
BW61,10879,Cameras,nikoncamera,3
CN7,10906,Mobiles,samsung,4
KT23,10995,Mobiles,IQ Mobiles,4
FN34,10796,Laptops,hp,4
UH95,10819,Laptops,lenovo,3
VF95,10703,Mobiles,Apple Mobiles,5
TI12,10904,Mobiles,samsung,5
DX53,10873,Cameras,nikoncamera,5
XF19,10931,Tvs,samsungTV,4
OT35,10870,Cameras,nikoncamera,2
EO45,10995,Mobiles,IQ Mobiles,5
AG81,10729,Speakers,boat,2
DL63,10872,Cameras,nikoncamera,3
UK69,10848,Mobiles,mi,5
KR42,10943,Speakers,Skullcandy,4
UH95,10826,Tvs,lgTV,3
PP72,10809,Laptops,lenovo,2
AG1,10887,Cameras,nikoncamera,3
YP74,10935,Tvs,samsungTV,3
HR49,11022,Earphones,OnePlusBuds,5
XE83,10819,Laptops,lenovo,3
LI70,10795,Laptops,hp,5
VL83,10815,Laptops,lenovo,3
ZP80,10779,Laptops,dell,4
OI41,10980,Earphones,Realmebuds,3
CL13,10803,Laptops,hp,2
OP52,10947,Speakers,Skullcandy,5
UX59,10842,Tvs,lgTV,4
ES50,10822,Tvs,lgTV,2
DX53,10963,Earphones,Noiseearbuds,4
GQ80,10947,Speakers,Skullcandy,4
MK24,10862,Mobiles,mi,2
SF27,10764,Cameras,canoncamera,5
WR60,10860,Mobiles,mi,3
DS15,10712,Mobiles,Apple Mobiles,3
QW75,10853,Mobiles,mi,5
OY27,10749,Speakers,boat,2
XB41,10956,Earphones,Noiseearbuds,3
NL29,10722,Mobiles,Apple Mobiles,3
CY6,10757,Cameras,canoncamera,4
VK61,10709,Mobiles,Apple Mobiles,4
PP28,10823,Tvs,lgTV,4
OT35,10848,Mobiles,mi,2
ND57,10891,Mobiles,samsung,3
IR70,10819,Laptops,lenovo,4
ZB88,10766,Cameras,canoncamera,2
LY86,10856,Mobiles,mi,4
UD52,10969,Earphones,Noiseearbuds,2
TG35,10767,Cameras,canoncamera,3
GW43,10911,Mobiles,samsung,5
ZZ71,10764,Cameras,canoncamera,5
SY7,10783,Laptops,dell,5
DC94,10716,Mobiles,Apple Mobiles,2
IW13,10926,Tvs,samsungTV,2
IS35,11012,Earphones,OnePlusBuds,4
HC5,10789,Laptops,dell,4
CL1,10925,Tvs,samsungTV,2
WT89,11012,Earphones,OnePlusBuds,3
KS30,10863,Mobiles,mi,4
LU87,10903,Mobiles,samsung,3
TW77,10887,Cameras,nikoncamera,2
WL4,10764,Cameras,canoncamera,5
IQ100,10929,Tvs,samsungTV,4
CK83,10855,Mobiles,mi,5
NN80,10837,Tvs,lgTV,4
ZP80,10807,Laptops,hp,4
YX76,10849,Mobiles,mi,5
DX12,10711,Mobiles,Apple Mobiles,3
QW75,10967,Earphones,Noiseearbuds,5
WA51,10970,Earphones,Noiseearbuds,3
CA53,10746,Speakers,boat,4
LI20,10963,Earphones,Noiseearbuds,5
LU87,10989,Earphones,Realmebuds,3
OP52,10705,Mobiles,Apple Mobiles,4
WN13,11019,Earphones,OnePlusBuds,5
CP59,10723,Mobiles,Apple Mobiles,5
NL29,10829,Tvs,lgTV,3
DL63,10872,Cameras,nikoncamera,4
OZ34,10970,Earphones,Noiseearbuds,2
ON8,10973,Earphones,Noiseearbuds,4
UI4,11021,Earphones,OnePlusBuds,3
NG44,10952,Speakers,Skullcandy,4
JQ87,10752,Cameras,canoncamera,2
OT35,10759,Cameras,canoncamera,2
BN86,10719,Mobiles,Apple Mobiles,3
TS79,10805,Laptops,hp,4
VK61,10969,Earphones,Noiseearbuds,2
PR14,10754,Cameras,canoncamera,3
LY86,10909,Mobiles,samsung,4
FC41,10920,Tvs,samsungTV,4
IC70,10884,Cameras,nikoncamera,2
MY2,10982,Earphones,Realmebuds,4
UN85,10735,Speakers,boat,4
WH40,10990,Earphones,Realmebuds,5
PW55,10841,Tvs,lgTV,5
MO83,10896,Mobiles,samsung,2
KU97,10943,Speakers,Skullcandy,2
PS47,10712,Mobiles,Apple Mobiles,2
QA25,10810,Laptops,lenovo,2
ZE19,10961,Earphones,Noiseearbuds,3
WN13,10757,Cameras,canoncamera,3
XE83,10782,Laptops,dell,4
SK26,10950,Speakers,Skullcandy,2
NH35,10733,Speakers,boat,4
PC79,10704,Mobiles,Apple Mobiles,3
IC70,10757,Cameras,canoncamera,5
EQ45,10891,Mobiles,samsung,5
IF31,10823,Tvs,lgTV,4
OP75,10782,Laptops,dell,5
PN34,10714,Mobiles,Apple Mobiles,4
UK69,10727,Speakers,boat,4
SY7,10824,Tvs,lgTV,2
CE78,10981,Earphones,Realmebuds,4
TM46,10947,Speakers,Skullcandy,3
MZ21,10775,Cameras,canoncamera,4
YL71,10912,Mobiles,samsung,3
IC70,10900,Mobiles,samsung,2
RS34,10779,Laptops,dell,4
CG95,10892,Mobiles,samsung,2
BJ57,10897,Mobiles,samsung,2
TM46,10924,Tvs,samsungTV,2
GQ80,11013,Earphones,OnePlusBuds,2
YR54,10929,Tvs,samsungTV,2
CK83,10749,Speakers,boat,3
BJ57,10867,Cameras,nikoncamera,3
JU14,10724,Mobiles,Apple Mobiles,5
LI20,10871,Cameras,nikoncamera,3
RM26,10932,Tvs,samsungTV,2
EP5,11017,Earphones,OnePlusBuds,2
XS54,10867,Cameras,nikoncamera,2
WG51,10784,Laptops,dell,3
HC5,10821,Laptops,lenovo,5
LI70,10729,Speakers,boat,4
GW43,10817,Laptops,lenovo,5
QW75,10758,Cameras,canoncamera,3
HW72,10855,Mobiles,mi,5
QB55,10729,Speakers,boat,5
JQ39,10793,Laptops,hp,2
IF43,10704,Mobiles,Apple Mobiles,2
JQ39,10823,Tvs,lgTV,5
YO27,10920,Tvs,samsungTV,3
WT21,10978,Earphones,Realmebuds,4
IL64,10957,Earphones,Noiseearbuds,4
TY83,10933,Tvs,samsungTV,5
ND57,10870,Cameras,nikoncamera,5
HJ41,10752,Cameras,canoncamera,2
HW6,10703,Mobiles,Apple Mobiles,4
OO2,10985,Earphones,Realmebuds,5
PS56,10822,Tvs,lgTV,2
HC98,10801,Laptops,hp,4
FR77,10803,Laptops,hp,4
MN67,10759,Cameras,canoncamera,4
EQ45,10856,Mobiles,mi,2
TH79,10785,Laptops,dell,5
XM49,10784,Laptops,dell,5
WS87,10802,Laptops,hp,4
RS38,10790,Laptops,dell,3
XZ52,10839,Tvs,lgTV,5
CL13,10814,Laptops,lenovo,4
SF27,10903,Mobiles,samsung,3
EE4,10962,Earphones,Noiseearbuds,4
ON8,10758,Cameras,canoncamera,2
TN46,10753,Cameras,canoncamera,2
VF29,10932,Tvs,samsungTV,4
CB73,10839,Tvs,lgTV,5
WH40,10751,Cameras,canoncamera,3
JG11,10947,Speakers,Skullcandy,5
PL92,10864,Cameras,nikoncamera,4
AS1,10738,Speakers,boat,4
WU3,10846,Mobiles,mi,5
PC48,11011,Earphones,OnePlusBuds,4
GF75,10775,Cameras,canoncamera,3
YX76,10715,Mobiles,Apple Mobiles,2
HZ51,10775,Cameras,canoncamera,5
AY83,10909,Mobiles,samsung,3
OY27,11001,Mobiles,IQ Mobiles,3
VP17,10839,Tvs,lgTV,5
XM49,10822,Tvs,lgTV,3
KU97,10916,Mobiles,samsung,3
AH94,10957,Earphones,Noiseearbuds,5
ST98,11001,Mobiles,IQ Mobiles,5
IF31,10752,Cameras,canoncamera,3
FI82,10713,Mobiles,Apple Mobiles,5
MY2,10948,Speakers,Skullcandy,3
CQ85,10949,Speakers,Skullcandy,5
TO56,10726,Mobiles,Apple Mobiles,2
HW6,10776,Cameras,canoncamera,4
BN86,10917,Mobiles,samsung,3
PC48,10730,Speakers,boat,4
YR54,10735,Speakers,boat,4
MG49,10760,Cameras,canoncamera,4
XZ52,10705,Mobiles,Apple Mobiles,4
PZ5,10860,Mobiles,mi,3
LZ5,10843,Mobiles,mi,3
AG1,10951,Speakers,Skullcandy,5
EQ45,10973,Earphones,Noiseearbuds,5
OI41,10936,Tvs,samsungTV,2
DX53,10826,Tvs,lgTV,3
WH40,10777,Laptops,dell,3
UB31,10785,Laptops,dell,3
CZ60,10844,Mobiles,mi,4
RK46,10864,Cameras,nikoncamera,4
HW72,10992,Earphones,Realmebuds,3
FR90,10933,Tvs,samsungTV,5
CQ85,10728,Speakers,boat,5
TS79,11002,Mobiles,IQ Mobiles,4
TD35,10908,Mobiles,samsung,2
XZ52,10872,Cameras,nikoncamera,4
OP75,10923,Tvs,samsungTV,2
IS64,10754,Cameras,canoncamera,4
CP21,10756,Cameras,canoncamera,2
HD40,10855,Mobiles,mi,2
AV26,10872,Cameras,nikoncamera,5
RX67,10970,Earphones,Noiseearbuds,5
RK46,10792,Laptops,dell,2
OP75,10908,Mobiles,samsung,2
NL29,10818,Laptops,lenovo,2
UL73,10913,Mobiles,samsung,3
TW77,10786,Laptops,dell,4
CO96,10835,Tvs,lgTV,2
UJ98,10935,Tvs,samsungTV,4
QW75,10812,Laptops,lenovo,5
CE78,10841,Tvs,lgTV,3
LU87,10738,Speakers,boat,5
ON8,11006,Mobiles,IQ Mobiles,2
FS33,10894,Mobiles,samsung,5
XE83,10822,Tvs,lgTV,3
WT21,11004,Mobiles,IQ Mobiles,2
ZF3,10967,Earphones,Noiseearbuds,5
EE47,10788,Laptops,dell,5
NG44,10915,Mobiles,samsung,4
DL43,11015,Earphones,OnePlusBuds,3
CQ73,10932,Tvs,samsungTV,4
RE59,10755,Cameras,canoncamera,2
KK3,10939,Tvs,samsungTV,2
MN67,10865,Cameras,nikoncamera,5
EY21,10861,Mobiles,mi,2
KU97,10791,Laptops,dell,3
QU85,10757,Cameras,canoncamera,4
RJ10,10788,Laptops,dell,2
CI27,10926,Tvs,samsungTV,5
TO98,10875,Cameras,nikoncamera,2
PW55,10911,Mobiles,samsung,2
YN77,10964,Earphones,Noiseearbuds,5
HO39,10883,Cameras,nikoncamera,4
WG51,10793,Laptops,hp,3
FM71,10893,Mobiles,samsung,3
VH23,10839,Tvs,lgTV,4
BU88,10713,Mobiles,Apple Mobiles,3
RX67,10758,Cameras,canoncamera,5
SY74,10854,Mobiles,mi,4
DG48,10820,Laptops,lenovo,3
DL43,10854,Mobiles,mi,4
EE47,10790,Laptops,dell,4
WR60,10758,Cameras,canoncamera,2
KP42,10798,Laptops,hp,5
WU13,10757,Cameras,canoncamera,3
VL83,10996,Mobiles,IQ Mobiles,5
PX97,10977,Earphones,Noiseearbuds,4
HM79,10718,Mobiles,Apple Mobiles,5
PH61,10705,Mobiles,Apple Mobiles,2
IM78,10915,Mobiles,samsung,3
DN91,10989,Earphones,Realmebuds,5
ZP19,10939,Tvs,samsungTV,3
NH35,10792,Laptops,dell,4
DJ52,11000,Mobiles,IQ Mobiles,3
FS83,10822,Tvs,lgTV,4
IF31,10916,Mobiles,samsung,5
FJ49,10919,Tvs,samsungTV,4
TX51,10802,Laptops,hp,3
WT89,10993,Earphones,Realmebuds,4
MR73,10957,Earphones,Noiseearbuds,2
OT35,10945,Speakers,Skullcandy,3
CN7,10959,Earphones,Noiseearbuds,3
KG40,10826,Tvs,lgTV,5
QI10,10959,Earphones,Noiseearbuds,3
QB55,10916,Mobiles,samsung,3
UO13,10867,Cameras,nikoncamera,3
EO32,10728,Speakers,boat,5
JY65,10905,Mobiles,samsung,3
DP9,10842,Tvs,lgTV,3
LZ5,10934,Tvs,samsungTV,4
EP5,10842,Tvs,lgTV,4
VI66,10787,Laptops,dell,2
RL73,10997,Mobiles,IQ Mobiles,4
XV29,10857,Mobiles,mi,2
KF7,10781,Laptops,dell,5
IL51,10717,Mobiles,Apple Mobiles,5
IR70,10868,Cameras,nikoncamera,5
EE4,10855,Mobiles,mi,4
AH94,10880,Cameras,nikoncamera,5
PS56,10737,Speakers,boat,4
HO39,10953,Speakers,Skullcandy,2
AJ46,10789,Laptops,dell,4
SF27,10945,Speakers,Skullcandy,5
HC5,11012,Earphones,OnePlusBuds,2
WN83,10711,Mobiles,Apple Mobiles,2
LT75,10895,Mobiles,samsung,3
PL92,10733,Speakers,boat,4
KK46,11020,Earphones,OnePlusBuds,3
HN81,11007,Mobiles,IQ Mobiles,3
EI57,10953,Speakers,Skullcandy,2
YF28,10775,Cameras,canoncamera,3
JY80,10808,Laptops,hp,3
KU97,11013,Earphones,OnePlusBuds,3
PP72,10898,Mobiles,samsung,3
OL98,10793,Laptops,hp,2
RE27,10720,Mobiles,Apple Mobiles,3
EP5,10801,Laptops,hp,5
IL51,10783,Laptops,dell,4
RS5,10924,Tvs,samsungTV,5
